Event.Id,text_cluster
20001212X24039,1
20001213X34985,4
20001213X27804,2
20130116X93016,1
20001211X14925,1
20021112X05460,1
20001213X28667,4
20001213X34126,2
20020729X01237,1
20001213X28725,3
20001213X25764,4
20001211X09547,2
20100928X51519,2
20060120X00103,1
20010919X01963,5
20001212X21187,3
20020917X03659,1
20100919X65029,0
20001211X15580,1
20001213X31542,1
20120619X93003,3
20001211X15040,2
20080728X01121,1
20001212X20566,1
20001211X09403,1
20001214X45236,4
20001213X34787,5
20001214X44510,4
20001208X05698,3
20140116X11010,1
20041109X01791,3
20001213X28987,4
20001212X21006,3
20111210X03703,3
20061122X01703,1
20100915X61435,3
20001212X17921,0
20001213X32479,2
20001214X41174,4
20001208X06268,0
20130725X40602,1
20081219X16535,1
20080709X00996,1
20070920X01423,3
20020329X00422,5
20001208X07532,2
20120418X65443,3
20070814X01184,1
20001207X03965,0
20001213X29223,4
20060818X01211,5
20080815X01249,1
20001214X39939,4
20001212X21155,3
20001214X39769,4
20080818X01256,1
20120221X03231,1
20030905X01472,2
20001205X00379,1
20091112X13537,1
20001208X08364,1
20001211X15905,3
20090302X94306,3
20001211X10611,3
20001212X22638,0
20001213X26105,3
20001214X36632,2
20001208X06457,0
20001214X35756,4
20001214X38263,4
20140612X63119,0
20001214X35696,4
20001208X08263,1
20001212X24193,1
20130410X32722,0
20001208X06815,1
20051128X01893,1
20001213X31397,4
20060122X00114,1
20030327X00403,3
20001213X35367,2
20001212X18079,2
20100820X54455,2
20001214X36243,4
20001213X34825,4
20001214X36766,4
20001214X44600,4
20001211X15880,0
20001212X24069,3
20001214X41197,4
20001211X13476,0
20110818X51603,1
20081217X81906,5
20080311X00297,1
20040714X00976,5
20001212X23051,1
20060405X00397,3
20001213X35144,4
20001207X03354,3
20001212X17790,5
20101229X22154,1
20120605X41640,1
20100602X33637,1
20001208X08947,3
20020910X01577,5
20001212X22112,1
20001213X28565,1
20001212X23879,1
20001214X41226,4
20030220X00240,5
20001213X32374,1
20091123X51058,3
20001211X11555,1
20001211X09503,2
20001213X28589,2
20010110X00108,1
20001211X13265,3
20001208X05844,1
20120724X52626,5
20030826X01404,1
20001205X00147,1
20120129X84717,2
20001214X40365,4
20020206X00190,3
20001211X14408,1
20150311X02544,5
20090706X03321,0
20001214X41536,4
20010522X00996,1
20001211X12719,2
20001207X03695,3
20071231X02013,0
20001211X13786,2
20100325X04023,3
20060331X00373,1
20001212X22819,0
20001212X23369,0
20001212X16572,3
20001214X40588,4
20001214X36930,4
20001211X10814,3
20080630X00948,5
20060626X00813,1
20001214X42746,4
20070417X00429,3
20020917X02920,0
20001208X07391,0
20001206X02387,3
20001205X00432,1
20001205X00406,1
20001211X13344,3
20001213X26739,1
20080723X01110,1
20001213X26070,4
20001213X31646,4
20001207X04814,2
20050906X01389,1
20001213X30044,4
20001212X16896,1
20001214X38716,4
20001212X24145,1
20031215X02036,1
20031112X01888,1
20030604X00782,3
20141202X03031,1
20020917X04562,0
20001213X28383,4
20130112X64931,0
20120827X73334,5
20100214X92140,5
20130227X40543,1
20001213X32454,5
20001214X42956,4
20001206X00983,3
20100721X04940,2
20130211X83554,3
20001212X16580,3
20001213X32550,2
20001212X24381,3
20001214X39481,2
20001211X14104,0
20090803X21550,3
20001211X10035,1
20001213X25261,4
20001208X08539,3
20001211X16225,1
20001213X28394,4
20120716X65933,5
20001207X03832,1
20100805X80822,5
20130607X54217,1
20031120X01932,3
20001212X18987,0
20001212X21138,2
20001211X13661,5
20040608X00752,3
20001206X01914,1
20001212X16779,1
20001214X45415,4
20001207X02925,2
20030325X00382,2
20140419X00946,1
20001208X08918,3
20080919X01505,3
20081003X62958,1
20001213X29834,4
20001213X29615,1
20001212X23513,1
20060907X01312,3
20001213X26655,4
20001213X31306,4
20111107X85529,3
20110511X35743,3
20040108X00041,0
20090518X45229,3
20001212X24300,1
20050311X00298,3
20001213X33509,1
20001212X16710,1
20120903X93301,3
20001205X00212,1
20040709X00942,1
20001213X31906,4
20070530X00662,5
20121219X35209,1
20030130X00134,0
20001212X21080,5
20030725X01194,1
20011030X02164,3
20030717X01121,0
20100613X04215,3
20061208X01756,0
20001212X17603,0
20001212X17161,1
20001213X34375,4
20001214X36785,4
20001211X15562,3
20001214X42999,4
20001207X04179,1
20001214X41601,2
20001211X16193,3
20001213X29208,1
20020529X00747,3
20120802X64849,3
20001212X21401,1
20001206X01226,1
20001211X11878,1
20020917X03291,0
20140726X91719,0
20040817X01235,1
20001208X05301,1
20001213X28491,0
20001214X41609,5
20020917X04927,1
20061206X01741,1
20001214X36001,5
20130812X03225,3
20020917X01652,2
20001208X08837,1
20001214X42422,4
20001207X02886,3
20090429X65017,3
20001211X10439,3
20001214X44106,4
20001211X10004,1
20001208X08983,0
20001212X24740,1
20081004X12031,3
20001212X21652,0
20001206X01231,1
20001214X42939,4
20120822X35417,0
20001206X01757,0
20001208X06759,1
20001213X32738,4
20001213X28801,4
20001214X42528,1
20030730X01225,0
20001213X26370,1
20030315X00339,1
20001214X38330,4
20001206X01186,1
20001214X38415,4
20001213X27688,1
20040611X00786,5
20001212X18492,5
20020917X04454,2
20080913X01448,1
20050913X01443,0
20001211X13349,3
20010829X01817,3
20100718X52929,1
20140817X42440,1
20001213X26718,1
20001208X08082,3
20001212X21454,0
20001211X15778,4
20001213X31301,3
20100513X45441,1
20010110X00247,1
20001214X40777,4
20020917X03619,1
20001206X00643,1
20041206X01928,3
20020917X04308,1
20001208X05736,3
20010926X01992,0
20001212X21048,0
20001212X23417,4
20020917X04344,0
20001211X09463,3
20001211X10705,3
20001213X30533,0
20001208X06761,0
20001212X23357,3
20001212X24710,1
20001211X10749,1
20010320X00611,5
20001213X32907,4
20100930X30111,1
20001214X37026,4
20001212X16820,5
20001213X26174,3
20001214X38946,4
20001211X13006,1
20001211X14227,0
20020917X03645,1
20001212X20862,0
20070808X01140,0
20001212X24494,2
20001214X42377,1
20001214X44872,1
20031007X01667,3
20001214X42226,4
20001206X01599,3
20001214X39631,4
20001214X41659,4
20001211X15860,1
20001211X11524,1
20001213X26690,2
20001214X40742,4
20030214X00224,3
20001207X04753,3
20001205X00168,0
20120605X63420,1
20001207X02837,3
20001214X42092,4
20020826X01462,1
20040303X00257,3
20120518X65127,1
20001212X23451,1
20090406X41140,3
20001213X32789,4
20070517X00579,0
20020917X02649,3
20001213X26647,0
20001213X25074,1
20030814X01332,1
20001214X43597,4
20091030X90801,3
20001208X09173,2
20001207X04197,1
20001214X44165,4
20020917X02992,4
20040429X00529,1
20100704X92306,1
20001208X08585,3
20110812X65034,0
20001212X20908,3
20001214X42164,4
20001208X07709,0
20001213X29479,5
20001213X26800,3
20001214X40409,4
20001214X39076,4
20080508X00638,2
20001213X30645,4
20001212X18509,1
20020917X02931,1
20001208X05487,0
20001213X28746,4
20050630X00913,3
20001213X34723,4
20030716X01119,0
20001214X37546,4
20020715X01131,1
20001211X14715,1
20140721X54904,0
20100824X83917,3
20100714X65634,5
20080602X00765,0
20011101X02181,1
20001208X07963,5
20001214X42043,2
20001208X05553,3
20001213X30550,0
20001211X15240,1
20001213X34402,2
20001208X07376,0
20020917X02565,2
20001212X21146,1
20150120X42449,1
20120422X01441,3
20001213X31920,4
20001214X36789,4
20001208X07167,1
20001213X27721,1
20001211X15818,2
20001212X17455,2
20001214X41645,1
20140812X83354,1
20060105X00013,0
20030613X00871,5
20011026X02150,1
20080404X00426,1
20001208X07806,1
20001212X23049,3
20001214X43654,4
20020917X03600,0
20010420X00787,3
20130531X05930,1
20091123X11730,1
20001212X22272,3
20001213X29489,1
20060522X00597,3
20001213X29311,3
20001214X40981,4
20041006X01585,0
20050623X00854,2
20020917X03192,2
20001211X14992,1
20001213X34704,4
20001212X21979,3
20060202X00148,0
20001206X02700,3
20001214X36547,1
20001208X08258,0
20051130X01912,3
20011220X02430,3
20140828X71330,3
20010905X01877,5
20040820X01262,2
20120816X64012,5
20001212X22195,3
20130320X45113,1
20001212X22062,3
20001212X19565,5
20060509X00527,3
20001211X10168,1
20140930X81317,1
20111012X23408,1
20001211X11216,1
20001208X06716,1
20001212X17543,1
20001213X29087,4
20001214X43702,4
20001214X42651,4
20060215X00204,1
20001214X43139,4
20030415X00507,1
20090220X14000,5
20030304X00282,1
20001214X36649,4
20001211X15217,1
20001213X28909,1
20110921X03500,0
20031113X01894,2
20001214X41653,4
20020402X00448,0
20001212X22803,4
20020917X02577,5
20001211X16237,1
20001213X31115,4
20001214X37941,1
20001213X32361,1
20150513X75952,0
20001211X15334,1
20001213X25319,4
20140910X71553,0
20131118X25612,0
20001206X01065,2
20050217X00206,3
20001206X00967,1
20001212X23382,3
20001213X26479,0
20001211X12180,3
20001208X07764,3
20001213X31843,4
20001207X04642,2
20001214X38517,4
20001213X29462,0
20140318X21532,1
20001213X30257,0
20060721X00987,5
20060905X01290,5
20001208X06619,0
20080627X00939,1
20001214X36412,4
20001214X42903,4
20060228X00254,5
20001208X08223,3
20030425X00566,1
20001213X31480,4
20020917X04619,1
20020917X04389,4
20030813X01326,1
20020222X00246,3
20001207X02968,0
20001212X18652,1
20090830X41910,1
20061219X01806,3
20040708X00925,3
20130826X75643,1
20020917X03701,4
20001213X34964,4
20001213X29362,3
20030814X01333,0
20001207X03173,1
20040223X00215,0
20001214X38216,4
20001214X45056,4
20040909X01370,1
20140630X02437,1
20001211X10114,3
20001211X10150,3
20050909X01424,0
20120730X81434,1
20020923X05200,5
20001204X00033,3
20001213X29308,2
20001214X42353,1
20001214X37316,2
20001214X41379,4
20001214X40355,4
20001211X11458,3
20041105X01770,3
20001212X17379,2
20001212X18671,1
20001208X08502,3
20001213X27656,3
20010713X01429,0
20140609X75513,3
20011018X02111,3
20001213X29368,5
20001213X25179,3
20001206X02689,1
20091013X03006,3
20050831X01339,1
20020917X03809,3
20020917X05100,4
20001212X22835,2
20001213X25897,1
20001211X09478,1
20001206X02584,1
20120217X34147,5
20050721X01068,1
20001206X02681,0
20001214X40088,4
20001206X01658,0
20001213X32333,1
20021120X05494,3
20121019X60625,1
20001213X33709,1
20080720X01085,3
20001212X23646,3
20100510X54813,2
20001207X04402,3
20001212X22401,1
20001208X06452,3
20001214X39534,4
20040405X00419,1
20001213X28019,4
20001214X38781,4
20120103X53544,3
20150304X81814,1
20061026X01561,1
20030808X01288,2
20001212X18406,3
20001213X26130,0
20001213X34468,4
20070411X00396,1
20001212X20980,2
20090913X23223,3
20001212X20571,1
20020917X04581,1
20020917X02659,3
20001214X36655,4
20001211X13061,3
20001214X39044,0
20081218X94024,0
20001211X09624,0
20020917X05119,3
20001214X40672,1
20020917X02400,1
20001213X27878,4
20001212X21813,3
20121113X94546,2
20001206X01989,3
20070123X00090,1
20001211X13095,1
20001206X01490,1
20001214X37034,4
20001212X24479,1
20001212X20509,5
20100428X64309,3
20021218X05618,0
20080729X01123,1
20050926X01530,5
20110928X25902,0
20051018X01672,3
20001207X04094,3
20021002X05259,3
20120726X74043,0
20131111X20045,1
20090323X01952,1
20001214X40182,4
20001212X20031,0
20150630X70800,3
20030929X01613,3
20001211X10223,3
20001208X08759,1
20001214X39416,4
20120227X01448,1
20071106X01734,3
20020214X00216,1
20001208X06690,1
20001214X44287,4
20020718X01157,3
20010102X00003,2
20051122X01867,1
20010222X00499,1
20010423X00795,3
20001205X00139,1
20001208X07485,2
20120507X30606,3
20100113X65321,3
20001206X01817,1
20001212X18269,0
20001212X18705,1
20001213X30820,4
20001211X16220,3
20001213X33415,1
20001214X40840,4
20001212X17126,0
20001206X02278,1
20050719X01053,5
20100605X53131,5
20050802X01140,3
20001212X19463,3
20001206X02356,3
20001214X38303,3
20001214X45113,4
20001214X35580,4
20020917X01991,2
20001213X33736,3
20100428X50725,1
20110304X70327,3
20001214X43071,4
20001212X24319,0
20001211X10066,3
20001214X40238,1
20091114X40724,1
20001212X19364,3
20001206X00614,1
20120111X72151,1
20100610X21734,1
20080505X00593,1
20001207X05070,3
20130503X90951,1
20120603X10958,3
20001208X08937,3
20001206X00649,3
20001208X07695,1
20001212X21835,3
20001214X38451,4
20050222X00218,1
20050623X00848,0
20110118X45001,0
20001213X30392,1
20020402X00441,0
20001213X35219,4
20100106X11011,3
20020917X01635,3
20110622X14408,3
20001212X20527,3
20001214X44782,4
20001212X18821,1
20001212X17896,1
20050804X01161,0
20001213X32762,1
20120625X15334,0
20010614X01177,1
20011109X02221,1
20101022X03045,3
20001213X33170,4
20020917X04943,1
20001212X21680,0
20001211X15486,2
20001214X44355,2
20020917X04069,3
20020917X01935,0
20001214X39557,3
20101220X83336,1
20001213X26394,3
20001211X09525,3
20050708X00959,5
20001214X37386,4
20081003X17531,3
20001213X31113,4
20051013X01630,3
20001206X00955,0
20001213X35205,3
20001214X37443,2
20001211X14516,1
20020917X03507,1
20001214X42264,2
20001214X40580,4
20001211X12428,1
20001207X04572,1
20130729X52411,1
20040729X01103,1
20120617X95025,3
20001214X37341,4
20001214X41085,4
20001212X23874,3
20001213X29349,4
20001213X28997,2
20150614X35207,3
20100825X21731,1
20001214X40921,4
20070720X00969,1
20001214X40771,4
20130909X11953,2
20100914X00918,1
20060608X00714,3
20001212X19696,5
20001211X12236,5
20061101X01595,1
20001208X07567,1
20001208X07353,2
20001206X01288,2
20001211X12851,3
20001206X00837,0
20001211X11756,2
20001213X27487,1
20001212X20587,0
20031020X01775,1
20001208X05594,3
20001213X30908,1
20001214X45360,4
20001213X31653,4
20110930X20857,1
20001212X23426,4
20070529X00644,3
20001211X16160,2
20150713X90955,1
20001211X15865,0
20001212X21955,3
20111114X30137,3
20001213X30974,4
20001211X10013,1
20030930X01619,1
20001212X23652,3
20071226X01991,3
20090914X94545,3
20050318X00335,3
20001212X21116,1
20050705X00918,0
20001212X16423,3
20001213X34835,4
20001213X28286,1
20001213X32357,3
20020917X03323,0
20020604X00802,1
20030204X00152,1
20080804X01150,5
20031120X01933,3
20120920X31223,3
20020917X03303,0
20001213X27801,1
20001214X40971,4
20110131X25007,3
20001206X01463,3
20061103X01602,1
20001212X22450,4
20050509X00572,5
20001211X11397,3
20020328X00415,1
20001208X08557,0
20030326X00399,3
20001214X35941,4
20001211X13257,1
20001214X38802,4
20050606X00722,0
20130101X20132,0
20130515X95441,3
20150601X03737,1
20001213X31697,1
20120424X25643,3
20140625X22501,1
20001213X28659,2
20001212X23956,3
20001212X23684,3
20001214X45377,0
20020917X03490,4
20001214X38647,4
20001213X28545,4
20010726X01530,5
20001213X33256,4
20150601X53116,1
20001211X14160,4
20001213X31264,4
20031015X01736,2
20001207X04198,1
20150211X84924,5
20001214X37666,4
20131229X75757,3
20111006X12722,0
20050817X01268,5
20010305X00540,2
20001208X08996,1
20001208X06502,1
20060428X00491,1
20001212X17658,3
20001212X16712,1
20001214X39446,4
20030428X00582,5
20121202X32601,3
20001212X19627,2
20001212X18361,1
20001212X16373,4
20040629X00880,0
20001213X25345,1
20001214X39166,4
20001213X25227,4
20001213X29872,4
20120723X12517,3
20120802X61111,3
20060509X00533,0
20130218X34028,2
20001214X39879,4
20001212X24345,4
20130528X45114,1
20061017X01527,1
20001211X14984,3
20001211X12512,3
20001208X06176,0
20060918X01361,1
20010613X01173,0
20001211X13073,0
20001214X42018,1
20001214X35943,4
20001214X42973,5
20130128X93359,2
20001208X08283,1
20001213X27235,4
20001212X23958,1
20001212X19933,1
20050302X00254,3
20121115X43423,5
20010319X00599,0
20001207X04191,0
20001212X17995,0
20091213X85112,1
20090706X10333,2
20001214X41062,1
20020917X04152,1
20101110X11702,2
20110730X61108,1
20070711X00901,5
20090203X61030,1
20110119X73856,3
20001212X20558,3
20080403X00417,1
20060828X01249,0
20040310X00312,3
20001212X21031,5
20001211X10733,2
20001207X03424,1
20001213X28420,2
20070403X00369,1
20001213X33063,5
20001214X41152,4
20001214X41235,4
20001213X32222,4
20001214X41204,4
20060622X00794,1
20040330X00398,0
20020917X04774,4
20001213X27008,3
20110809X45425,3
20040927X01492,3
20001211X13804,1
20001211X09506,3
20001208X06951,1
20010703X01300,1
20001212X19207,5
20001211X14187,1
20020917X03903,1
20001208X07522,1
20001213X31611,4
20001214X44899,4
20050831X01347,3
20001211X16115,2
20001205X00478,5
20001206X02234,1
20001214X37540,2
20020618X00911,5
20140504X23000,5
20001212X16590,1
20080430X00566,5
20001214X45137,4
20001208X07655,3
20001211X12780,0
20001213X34789,0
20001213X30827,2
20041027X01704,2
20150814X04638,0
20001211X14645,2
20001207X04224,1
20090509X11335,1
20001211X14487,3
20001211X15775,1
20081222X25717,1
20001206X02155,3
20020917X01625,1
20001212X18060,1
20001214X37480,1
20001214X40084,1
20001212X21475,1
20010904X01870,1
20020917X04990,1
20001213X31389,0
20001211X13117,3
20071119X01808,3
20001211X10243,3
20001207X03014,3
20001214X44619,4
20020911X01585,1
20001214X42729,0
20030722X01169,2
20130906X35911,1
20010611X01145,3
20001212X24815,5
20001214X42635,3
20001208X07650,3
20120612X62421,3
20001212X24143,0
20001213X29854,4
20130516X73436,1
20001212X23996,2
20001214X42467,4
20001208X09206,2
20001212X19392,1
20001206X02036,0
20001214X42257,3
20001208X09040,3
20001211X15019,1
20140719X22302,0
20001213X25302,1
20001213X25242,4
20001212X22675,1
20001212X20430,5
20120906X82923,0
20001213X31349,1
20001213X29275,3
20001205X00439,2
20001213X33405,1
20001213X25896,2
20001213X30661,4
20001213X31227,4
20001214X37423,2
20001208X08447,1
20001212X16396,3
20001212X23735,1
20150819X63550,1
20140529X24405,2
20101122X00226,1
20001212X18274,1
20001213X31607,1
20001214X40665,1
20001211X15730,5
20050216X00199,1
20120825X91616,2
20001214X35843,4
20020917X02658,3
20080109X00033,5
20020103X00018,1
20001212X19455,0
20001212X20890,1
20001211X16179,1
20001212X16393,1
20001214X43958,2
20071218X01950,1
20001207X03738,0
20001213X25938,2
20001212X24579,1
20001214X43080,4
20130819X14858,3
20001212X21264,1
20001205X00459,1
20110804X41634,1
20001208X09337,3
20001211X14069,3
20001213X35089,4
20060620X00771,2
20001214X39836,4
20020917X04524,1
20031215X02030,3
20001212X19478,1
20001211X12806,2
20030317X00353,3
20090715X22949,1
20101029X33322,1
20150309X14354,1
20100607X50851,3
20100218X93903,5
20101215X62006,1
20001211X10333,3
20001212X20902,0
20090714X94013,1
20001206X01891,0
20081017X61856,3
20001211X12693,3
20001212X18014,3
20001214X38552,5
20140729X95232,1
20051101X01760,3
20001207X04066,3
20001212X23737,3
20101001X41322,5
20041201X01898,2
20001211X14330,1
20020917X02512,3
20001212X16950,0
20001213X25578,1
20001212X16674,1
20001214X37947,1
20001212X16864,5
20001213X27095,4
20040329X00379,5
20081224X95803,3
20001212X17776,5
20001211X12706,3
20001213X27340,1
20110527X42500,1
20110729X51123,1
20031020X01774,3
20001214X37193,4
20001212X20197,1
20030707X01024,0
20001211X12354,3
20030910X01509,0
20001211X12673,0
20001212X18126,3
20001213X27854,0
20001213X27428,2
20060210X00191,3
20011129X02312,2
20001213X30560,3
20001212X24078,4
20001226X45482,0
20010104X00012,3
20121215X13232,5
20001214X38375,1
20001214X42814,3
20001214X35578,4
20001214X38574,4
20001211X15927,3
20001214X43419,4
20001207X04614,5
20001214X41665,4
20080905X01400,3
20041130X01887,1
20001214X39352,4
20001214X40378,4
20020917X02916,3
20130513X15143,3
20020917X04156,1
20131022X30442,0
20131031X73518,3
20001213X30163,4
20001207X03896,2
20090811X72250,2
20001208X07298,1
20080220X00212,3
20001207X04694,1
20040405X00420,3
20001208X06753,2
20001212X21219,0
20020506X00632,1
20001214X45067,4
20001213X29888,3
20001212X20666,1
20010110X00131,4
20001206X00602,1
20001213X29924,4
20020917X03676,4
20070425X00452,1
